date,year,month,week_number,district,state,total_opd,fever_opd,diarrhea_opd,respiratory_opd,other_opd
2015-08-31,2015,8,36,Namakkal,Tamil Nadu,106,43,12,14,37
2015-09-01,2015,9,36,Namakkal,Tamil Nadu,126,43,15,21,47
2015-09-02,2015,9,36,Namakkal,Tamil Nadu,154,54,20,17,63
2015-09-03,2015,9,36,Namakkal,Tamil Nadu,90,38,15,14,23
2015-09-04,2015,9,36,Namakkal,Tamil Nadu,111,45,17,13,36
2015-09-05,2015,9,36,Namakkal,Tamil Nadu,98,36,15,14,33
2015-09-07,2015,9,37,Namakkal,Tamil Nadu,144,61,28,23,32
2015-09-08,2015,9,37,Namakkal,Tamil Nadu,166,52,30,18,66
2015-09-09,2015,9,37,Namakkal,Tamil Nadu,180,74,30,25,51
2015-09-10,2015,9,37,Namakkal,Tamil Nadu,193,73,34,19,67
2015-09-11,2015,9,37,Namakkal,Tamil Nadu,84,35,9,11,29
2015-09-12,2015,9,37,Namakkal,Tamil Nadu,112,46,13,17,36
2015-09-14,2015,9,38,Namakkal,Tamil Nadu,78,28,13,11,26
2015-09-15,2015,9,38,Namakkal,Tamil Nadu,122,48,23,18,33
2015-09-16,2015,9,38,Namakkal,Tamil Nadu,147,65,18,19,45
2015-09-17,2015,9,38,Namakkal,Tamil Nadu,149,55,22,18,54
2015-09-18,2015,9,38,Namakkal,Tamil Nadu,83,31,9,12,31
2015-09-19,2015,9,38,Namakkal,Tamil Nadu,65,29,9,8,19
2015-09-21,2015,9,39,Namakkal,Tamil Nadu,119,39,14,20,46
2015-09-22,2015,9,39,Namakkal,Tamil Nadu,175,78,28,21,48
2015-09-23,2015,9,39,Namakkal,Tamil Nadu,152,63,23,16,50
2015-09-24,2015,9,39,Namakkal,Tamil Nadu,179,59,30,20,70
2015-09-25,2015,9,39,Namakkal,Tamil Nadu,125,43,14,15,53
2015-09-26,2015,9,39,Namakkal,Tamil Nadu,70,27,13,10,20
2015-09-28,2015,9,40,Namakkal,Tamil Nadu,199,85,28,32,54
2015-09-29,2015,9,40,Namakkal,Tamil Nadu,146,57,21,16,52
2015-09-30,2015,9,40,Namakkal,Tamil Nadu,136,53,21,18,44
2015-10-01,2015,10,40,Namakkal,Tamil Nadu,187,81,20,25,61
2015-10-02,2015,10,40,Namakkal,Tamil Nadu,311,111,43,31,126
2015-10-03,2015,10,40,Namakkal,Tamil Nadu,112,37,17,11,47
2015-10-05,2015,10,41,Namakkal,Tamil Nadu,371,139,50,40,142
2015-10-06,2015,10,41,Namakkal,Tamil Nadu,312,104,47,37,124
2015-10-07,2015,10,41,Namakkal,Tamil Nadu,351,129,47,43,132
2015-10-08,2015,10,41,Namakkal,Tamil Nadu,349,123,56,48,122
2015-10-09,2015,10,41,Namakkal,Tamil Nadu,277,98,47,44,88
2015-10-10,2015,10,41,Namakkal,Tamil Nadu,155,61,23,25,46
2015-10-12,2015,10,42,Namakkal,Tamil Nadu,322,117,51,46,108
2015-10-13,2015,10,42,Namakkal,Tamil Nadu,194,84,29,25,56
2015-10-14,2015,10,42,Namakkal,Tamil Nadu,181,76,35,21,49
2015-10-15,2015,10,42,Namakkal,Tamil Nadu,176,69,27,27,53
2015-10-16,2015,10,42,Namakkal,Tamil Nadu,392,127,70,43,152
2015-10-17,2015,10,42,Namakkal,Tamil Nadu,223,78,42,35,68
2015-10-19,2015,10,43,Namakkal,Tamil Nadu,279,112,39,45,83
2015-10-20,2015,10,43,Namakkal,Tamil Nadu,160,66,25,16,53
2015-10-21,2015,10,43,Namakkal,Tamil Nadu,210,71,35,31,73
2015-10-22,2015,10,43,Namakkal,Tamil Nadu,164,68,28,20,48
2015-10-23,2015,10,43,Namakkal,Tamil Nadu,218,69,27,24,98
2015-10-24,2015,10,43,Namakkal,Tamil Nadu,135,53,25,18,39
2015-10-26,2015,10,44,Namakkal,Tamil Nadu,282,110,49,35,88
2015-10-27,2015,10,44,Namakkal,Tamil Nadu,360,135,54,41,130
2015-10-28,2015,10,44,Namakkal,Tamil Nadu,211,74,32,21,84
2015-10-29,2015,10,44,Namakkal,Tamil Nadu,323,119,63,56,85
2015-10-30,2015,10,44,Namakkal,Tamil Nadu,300,98,55,45,102
2015-10-31,2015,10,44,Namakkal,Tamil Nadu,125,44,19,16,46
2015-11-02,2015,11,45,Namakkal,Tamil Nadu,245,88,36,29,92
2015-11-03,2015,11,45,Namakkal,Tamil Nadu,327,107,56,34,130
2015-11-04,2015,11,45,Namakkal,Tamil Nadu,174,75,21,19,59
2015-11-05,2015,11,45,Namakkal,Tamil Nadu,294,102,31,49,112
2015-11-06,2015,11,45,Namakkal,Tamil Nadu,242,100,27,32,83
2015-11-07,2015,11,45,Namakkal,Tamil Nadu,154,51,22,19,62
2015-11-09,2015,11,46,Namakkal,Tamil Nadu,345,125,44,40,136
2015-11-10,2015,11,46,Namakkal,Tamil Nadu,198,78,26,25,69
2015-11-11,2015,11,46,Namakkal,Tamil Nadu,169,56,22,25,66
2015-11-12,2015,11,46,Namakkal,Tamil Nadu,152,59,17,17,59
2015-11-13,2015,11,46,Namakkal,Tamil Nadu,340,126,49,58,107
2015-11-14,2015,11,46,Namakkal,Tamil Nadu,181,61,24,18,78
2015-11-16,2015,11,47,Namakkal,Tamil Nadu,156,69,27,19,41
2015-11-17,2015,11,47,Namakkal,Tamil Nadu,310,133,31,54,92
2015-11-18,2015,11,47,Namakkal,Tamil Nadu,333,123,45,51,114
2015-11-19,2015,11,47,Namakkal,Tamil Nadu,158,51,20,23,64
2015-11-20,2015,11,47,Namakkal,Tamil Nadu,166,74,25,26,41
2015-11-21,2015,11,47,Namakkal,Tamil Nadu,160,64,27,19,50
2015-11-23,2015,11,48,Namakkal,Tamil Nadu,363,121,55,50,137
2015-11-24,2015,11,48,Namakkal,Tamil Nadu,193,61,33,26,73
2015-11-25,2015,11,48,Namakkal,Tamil Nadu,345,144,68,45,88
2015-11-26,2015,11,48,Namakkal,Tamil Nadu,192,78,23,32,59
2015-11-27,2015,11,48,Namakkal,Tamil Nadu,330,121,65,58,86
2015-11-28,2015,11,48,Namakkal,Tamil Nadu,143,61,21,19,42
2015-11-30,2015,11,49,Namakkal,Tamil Nadu,249,109,33,26,81
2015-12-01,2015,12,49,Namakkal,Tamil Nadu,278,102,29,38,109
2015-12-02,2015,12,49,Namakkal,Tamil Nadu,315,122,57,56,80
2015-12-03,2015,12,49,Namakkal,Tamil Nadu,163,57,20,28,58
2015-12-04,2015,12,49,Namakkal,Tamil Nadu,294,115,56,30,93
2015-12-05,2015,12,49,Namakkal,Tamil Nadu,180,60,23,20,77
2015-12-07,2015,12,50,Namakkal,Tamil Nadu,181,80,19,26,56
2015-12-08,2015,12,50,Namakkal,Tamil Nadu,171,67,31,17,56
2015-12-09,2015,12,50,Namakkal,Tamil Nadu,316,124,37,46,109
2015-12-10,2015,12,50,Namakkal,Tamil Nadu,260,87,51,29,93
2015-12-11,2015,12,50,Namakkal,Tamil Nadu,223,69,24,34,96
2015-12-12,2015,12,50,Namakkal,Tamil Nadu,200,82,36,35,47
2015-12-14,2015,12,51,Namakkal,Tamil Nadu,205,62,30,34,79
2015-12-15,2015,12,51,Namakkal,Tamil Nadu,154,67,15,26,46
2015-12-16,2015,12,51,Namakkal,Tamil Nadu,360,117,58,64,121
2015-12-17,2015,12,51,Namakkal,Tamil Nadu,246,103,25,34,84
2015-12-18,2015,12,51,Namakkal,Tamil Nadu,236,82,46,29,79
2015-12-19,2015,12,51,Namakkal,Tamil Nadu,132,58,20,18,36
2015-12-21,2015,12,52,Namakkal,Tamil Nadu,253,107,46,32,68
2015-12-22,2015,12,52,Namakkal,Tamil Nadu,311,128,56,44,83
2015-12-23,2015,12,52,Namakkal,Tamil Nadu,224,95,36,31,62
2015-12-24,2015,12,52,Namakkal,Tamil Nadu,147,53,23,20,51
2015-12-25,2015,12,52,Namakkal,Tamil Nadu,241,73,44,38,86
2015-12-26,2015,12,52,Namakkal,Tamil Nadu,96,36,11,15,34
2015-12-28,2015,12,53,Namakkal,Tamil Nadu,330,119,43,49,119
2015-12-29,2015,12,53,Namakkal,Tamil Nadu,223,80,25,35,83
2015-12-30,2015,12,53,Namakkal,Tamil Nadu,268,99,28,31,110
2015-12-31,2015,12,53,Namakkal,Tamil Nadu,210,87,23,21,79
2016-01-01,2016,1,53,Namakkal,Tamil Nadu,131,47,17,18,49
2016-01-02,2016,1,53,Namakkal,Tamil Nadu,161,71,30,18,42
2016-01-04,2016,1,1,Namakkal,Tamil Nadu,130,49,13,16,52
2016-01-05,2016,1,1,Namakkal,Tamil Nadu,145,53,20,24,48
2016-01-06,2016,1,1,Namakkal,Tamil Nadu,217,72,42,29,74
2016-01-07,2016,1,1,Namakkal,Tamil Nadu,268,94,39,46,89
2016-01-08,2016,1,1,Namakkal,Tamil Nadu,285,87,33,34,131
2016-01-09,2016,1,1,Namakkal,Tamil Nadu,102,45,14,14,29
2016-01-11,2016,1,2,Namakkal,Tamil Nadu,149,55,21,26,47
2016-01-12,2016,1,2,Namakkal,Tamil Nadu,148,65,21,16,46
2016-01-13,2016,1,2,Namakkal,Tamil Nadu,216,96,41,37,42
2016-01-14,2016,1,2,Namakkal,Tamil Nadu,132,44,14,21,53
2016-01-15,2016,1,2,Namakkal,Tamil Nadu,267,92,40,34,101
2016-01-16,2016,1,2,Namakkal,Tamil Nadu,108,45,18,11,34
2016-01-18,2016,1,3,Namakkal,Tamil Nadu,192,86,20,30,56
2016-01-19,2016,1,3,Namakkal,Tamil Nadu,190,62,28,20,80
2016-01-20,2016,1,3,Namakkal,Tamil Nadu,157,65,23,24,45
2016-01-21,2016,1,3,Namakkal,Tamil Nadu,106,38,11,17,40
2016-01-22,2016,1,3,Namakkal,Tamil Nadu,124,52,14,19,39
2016-01-23,2016,1,3,Namakkal,Tamil Nadu,76,28,14,13,21
2016-01-25,2016,1,4,Namakkal,Tamil Nadu,128,51,15,15,47
2016-01-26,2016,1,4,Namakkal,Tamil Nadu,142,56,14,21,51
2016-01-27,2016,1,4,Namakkal,Tamil Nadu,153,58,26,23,46
2016-01-28,2016,1,4,Namakkal,Tamil Nadu,249,84,34,30,101
2016-01-29,2016,1,4,Namakkal,Tamil Nadu,275,101,36,46,92
2016-01-30,2016,1,4,Namakkal,Tamil Nadu,74,33,14,10,17
2016-02-01,2016,2,5,Namakkal,Tamil Nadu,160,62,29,23,46
2016-02-02,2016,2,5,Namakkal,Tamil Nadu,246,85,29,35,97
2016-02-03,2016,2,5,Namakkal,Tamil Nadu,268,107,53,31,77
2016-02-04,2016,2,5,Namakkal,Tamil Nadu,99,38,14,11,36
2016-02-05,2016,2,5,Namakkal,Tamil Nadu,231,82,39,29,81
2016-02-06,2016,2,5,Namakkal,Tamil Nadu,132,55,25,17,35
2016-02-08,2016,2,6,Namakkal,Tamil Nadu,223,94,27,26,76
2016-02-09,2016,2,6,Namakkal,Tamil Nadu,220,77,22,38,83
2016-02-10,2016,2,6,Namakkal,Tamil Nadu,171,53,25,19,74
2016-02-11,2016,2,6,Namakkal,Tamil Nadu,186,57,27,24,78
2016-02-12,2016,2,6,Namakkal,Tamil Nadu,196,79,30,30,57
2016-02-13,2016,2,6,Namakkal,Tamil Nadu,147,45,15,19,68
2016-02-15,2016,2,7,Namakkal,Tamil Nadu,157,49,22,21,65
2016-02-16,2016,2,7,Namakkal,Tamil Nadu,277,116,52,33,76
2016-02-17,2016,2,7,Namakkal,Tamil Nadu,155,58,30,27,40
2016-02-18,2016,2,7,Namakkal,Tamil Nadu,169,68,31,28,42
2016-02-19,2016,2,7,Namakkal,Tamil Nadu,158,50,18,19,71
2016-02-20,2016,2,7,Namakkal,Tamil Nadu,133,42,26,19,46
2016-02-22,2016,2,8,Namakkal,Tamil Nadu,142,60,15,23,44
2016-02-23,2016,2,8,Namakkal,Tamil Nadu,115,40,13,15,47
2016-02-24,2016,2,8,Namakkal,Tamil Nadu,194,77,24,32,61
2016-02-25,2016,2,8,Namakkal,Tamil Nadu,185,76,35,32,42
2016-02-26,2016,2,8,Namakkal,Tamil Nadu,213,79,39,32,63
2016-02-27,2016,2,8,Namakkal,Tamil Nadu,91,40,13,14,24
2016-02-29,2016,2,9,Namakkal,Tamil Nadu,113,41,19,19,34
2016-03-01,2016,3,9,Namakkal,Tamil Nadu,105,32,17,17,39
2016-03-02,2016,3,9,Namakkal,Tamil Nadu,105,42,17,17,29
2016-03-03,2016,3,9,Namakkal,Tamil Nadu,109,47,12,19,31
2016-03-04,2016,3,9,Namakkal,Tamil Nadu,171,76,30,24,41
2016-03-05,2016,3,9,Namakkal,Tamil Nadu,127,44,19,15,49
2016-03-07,2016,3,10,Namakkal,Tamil Nadu,192,75,24,32,61
2016-03-08,2016,3,10,Namakkal,Tamil Nadu,191,74,36,31,50
2016-03-09,2016,3,10,Namakkal,Tamil Nadu,163,69,24,21,49
2016-03-10,2016,3,10,Namakkal,Tamil Nadu,176,70,29,28,49
2016-03-11,2016,3,10,Namakkal,Tamil Nadu,161,50,31,27,53
2016-03-12,2016,3,10,Namakkal,Tamil Nadu,95,36,17,12,30
2016-03-14,2016,3,11,Namakkal,Tamil Nadu,113,43,21,16,33
2016-03-15,2016,3,11,Namakkal,Tamil Nadu,100,38,11,15,36
2016-03-16,2016,3,11,Namakkal,Tamil Nadu,154,53,19,15,67
2016-03-17,2016,3,11,Namakkal,Tamil Nadu,119,36,16,15,52
2016-03-18,2016,3,11,Namakkal,Tamil Nadu,101,42,19,11,29
2016-03-19,2016,3,11,Namakkal,Tamil Nadu,54,22,6,5,21
2016-03-21,2016,3,12,Namakkal,Tamil Nadu,98,36,9,10,43
2016-03-22,2016,3,12,Namakkal,Tamil Nadu,103,38,12,13,40
2016-03-23,2016,3,12,Namakkal,Tamil Nadu,181,63,25,29,64
2016-03-24,2016,3,12,Namakkal,Tamil Nadu,77,29,12,8,28
2016-03-25,2016,3,12,Namakkal,Tamil Nadu,134,52,25,15,42
2016-03-26,2016,3,12,Namakkal,Tamil Nadu,90,40,16,9,25
2016-03-28,2016,3,13,Namakkal,Tamil Nadu,127,51,13,17,46
2016-03-29,2016,3,13,Namakkal,Tamil Nadu,88,31,11,14,32
2016-03-30,2016,3,13,Namakkal,Tamil Nadu,76,30,7,12,27
2016-03-31,2016,3,13,Namakkal,Tamil Nadu,148,55,19,25,49
2016-04-01,2016,4,13,Namakkal,Tamil Nadu,218,67,32,25,94
2016-04-02,2016,4,13,Namakkal,Tamil Nadu,156,50,22,25,59
2016-04-04,2016,4,14,Namakkal,Tamil Nadu,142,55,16,14,57
2016-04-05,2016,4,14,Namakkal,Tamil Nadu,295,118,35,30,112
2016-04-06,2016,4,14,Namakkal,Tamil Nadu,208,71,21,33,83
2016-04-07,2016,4,14,Namakkal,Tamil Nadu,245,98,45,41,61
2016-04-08,2016,4,14,Namakkal,Tamil Nadu,132,55,17,18,42
2016-04-09,2016,4,14,Namakkal,Tamil Nadu,121,47,13,12,49
2016-04-11,2016,4,15,Namakkal,Tamil Nadu,194,74,37,23,60
2016-04-12,2016,4,15,Namakkal,Tamil Nadu,165,66,27,23,49
2016-04-13,2016,4,15,Namakkal,Tamil Nadu,213,67,29,33,84
2016-04-14,2016,4,15,Namakkal,Tamil Nadu,184,68,19,31,66
2016-04-15,2016,4,15,Namakkal,Tamil Nadu,149,55,21,23,50
2016-04-16,2016,4,15,Namakkal,Tamil Nadu,129,57,21,22,29
2016-04-18,2016,4,16,Namakkal,Tamil Nadu,274,115,34,32,93
2016-04-19,2016,4,16,Namakkal,Tamil Nadu,307,105,41,52,109
2016-04-20,2016,4,16,Namakkal,Tamil Nadu,209,71,36,36,66
2016-04-21,2016,4,16,Namakkal,Tamil Nadu,204,85,22,21,76
2016-04-22,2016,4,16,Namakkal,Tamil Nadu,126,42,14,20,50
2016-04-23,2016,4,16,Namakkal,Tamil Nadu,117,41,22,15,39
2016-04-25,2016,4,17,Namakkal,Tamil Nadu,170,67,19,23,61
2016-04-26,2016,4,17,Namakkal,Tamil Nadu,313,120,41,47,105
2016-04-27,2016,4,17,Namakkal,Tamil Nadu,115,40,13,12,50
2016-04-28,2016,4,17,Namakkal,Tamil Nadu,120,48,19,12,41
2016-04-29,2016,4,17,Namakkal,Tamil Nadu,141,45,21,23,52
2016-04-30,2016,4,17,Namakkal,Tamil Nadu,158,55,18,21,64
2016-05-02,2016,5,18,Namakkal,Tamil Nadu,255,91,46,25,93
2016-05-03,2016,5,18,Namakkal,Tamil Nadu,155,56,29,21,49
2016-05-04,2016,5,18,Namakkal,Tamil Nadu,200,81,20,26,73
2016-05-05,2016,5,18,Namakkal,Tamil Nadu,154,47,20,18,69
2016-05-06,2016,5,18,Namakkal,Tamil Nadu,130,56,17,18,39
2016-05-07,2016,5,18,Namakkal,Tamil Nadu,160,53,31,20,56
2016-05-09,2016,5,19,Namakkal,Tamil Nadu,239,94,33,38,74
2016-05-10,2016,5,19,Namakkal,Tamil Nadu,238,105,34,28,71
2016-05-11,2016,5,19,Namakkal,Tamil Nadu,175,66,27,28,54
2016-05-12,2016,5,19,Namakkal,Tamil Nadu,178,65,24,25,64
2016-05-13,2016,5,19,Namakkal,Tamil Nadu,285,107,49,32,97
2016-05-14,2016,5,19,Namakkal,Tamil Nadu,145,55,27,20,43
2016-05-16,2016,5,20,Namakkal,Tamil Nadu,300,129,59,30,82
2016-05-17,2016,5,20,Namakkal,Tamil Nadu,131,40,13,19,59
2016-05-18,2016,5,20,Namakkal,Tamil Nadu,219,83,36,33,67
2016-05-19,2016,5,20,Namakkal,Tamil Nadu,248,107,32,37,72
2016-05-20,2016,5,20,Namakkal,Tamil Nadu,247,74,25,26,122
2016-05-21,2016,5,20,Namakkal,Tamil Nadu,140,61,17,23,39
2016-05-23,2016,5,21,Namakkal,Tamil Nadu,312,111,44,41,116
2016-05-24,2016,5,21,Namakkal,Tamil Nadu,315,120,35,45,115
2016-05-25,2016,5,21,Namakkal,Tamil Nadu,244,92,46,40,66
2016-05-26,2016,5,21,Namakkal,Tamil Nadu,320,102,48,43,127
2016-05-27,2016,5,21,Namakkal,Tamil Nadu,240,79,39,41,81
2016-05-28,2016,5,21,Namakkal,Tamil Nadu,86,26,13,10,37
2016-05-30,2016,5,22,Namakkal,Tamil Nadu,194,67,28,25,74
2016-05-31,2016,5,22,Namakkal,Tamil Nadu,264,117,42,39,66
2016-06-01,2016,6,22,Namakkal,Tamil Nadu,169,62,25,19,63
2016-06-02,2016,6,22,Namakkal,Tamil Nadu,168,75,28,27,38
2016-06-03,2016,6,22,Namakkal,Tamil Nadu,291,102,33,29,127
2016-06-04,2016,6,22,Namakkal,Tamil Nadu,115,47,21,18,29
2016-06-06,2016,6,23,Namakkal,Tamil Nadu,229,82,40,24,83
2016-06-07,2016,6,23,Namakkal,Tamil Nadu,115,48,11,15,41
2016-06-08,2016,6,23,Namakkal,Tamil Nadu,163,54,17,18,74
2016-06-09,2016,6,23,Namakkal,Tamil Nadu,248,98,44,28,78
2016-06-10,2016,6,23,Namakkal,Tamil Nadu,190,58,35,23,74
2016-06-11,2016,6,23,Namakkal,Tamil Nadu,117,51,21,14,31
2016-06-13,2016,6,24,Namakkal,Tamil Nadu,263,88,37,42,96
2016-06-14,2016,6,24,Namakkal,Tamil Nadu,267,95,52,29,91
2016-06-15,2016,6,24,Namakkal,Tamil Nadu,201,64,36,35,66
2016-06-16,2016,6,24,Namakkal,Tamil Nadu,223,98,37,23,65
2016-06-17,2016,6,24,Namakkal,Tamil Nadu,211,93,23,31,64
2016-06-18,2016,6,24,Namakkal,Tamil Nadu,79,25,11,10,33
2016-06-20,2016,6,25,Namakkal,Tamil Nadu,270,84,38,30,118
2016-06-21,2016,6,25,Namakkal,Tamil Nadu,196,84,27,28,57
2016-06-22,2016,6,25,Namakkal,Tamil Nadu,233,78,35,28,92
2016-06-23,2016,6,25,Namakkal,Tamil Nadu,197,86,31,28,52
2016-06-24,2016,6,25,Namakkal,Tamil Nadu,201,76,20,32,73
2016-06-25,2016,6,25,Namakkal,Tamil Nadu,122,46,20,16,40
2016-06-27,2016,6,26,Namakkal,Tamil Nadu,244,80,38,34,92
2016-06-28,2016,6,26,Namakkal,Tamil Nadu,182,72,27,21,62
2016-06-29,2016,6,26,Namakkal,Tamil Nadu,211,94,26,30,61
2016-06-30,2016,6,26,Namakkal,Tamil Nadu,172,58,29,23,62
2016-07-01,2016,7,26,Namakkal,Tamil Nadu,242,92,37,30,83
2016-07-02,2016,7,26,Namakkal,Tamil Nadu,161,54,20,18,69
2016-07-04,2016,7,27,Namakkal,Tamil Nadu,168,54,29,27,58
2016-07-05,2016,7,27,Namakkal,Tamil Nadu,113,38,13,18,44
2016-07-06,2016,7,27,Namakkal,Tamil Nadu,216,76,36,24,80
2016-07-07,2016,7,27,Namakkal,Tamil Nadu,230,98,31,36,65
2016-07-08,2016,7,27,Namakkal,Tamil Nadu,225,92,35,34,64
2016-07-09,2016,7,27,Namakkal,Tamil Nadu,115,43,21,15,36
2016-07-11,2016,7,28,Namakkal,Tamil Nadu,233,77,39,31,86
2016-07-12,2016,7,28,Namakkal,Tamil Nadu,174,56,31,23,64
2016-07-13,2016,7,28,Namakkal,Tamil Nadu,266,118,40,27,81
2016-07-14,2016,7,28,Namakkal,Tamil Nadu,229,95,28,23,83
2016-07-15,2016,7,28,Namakkal,Tamil Nadu,184,60,34,24,66
2016-07-16,2016,7,28,Namakkal,Tamil Nadu,91,39,14,12,26
2016-07-18,2016,7,29,Namakkal,Tamil Nadu,130,54,23,21,32
2016-07-19,2016,7,29,Namakkal,Tamil Nadu,118,41,20,16,41
2016-07-20,2016,7,29,Namakkal,Tamil Nadu,175,68,32,23,52
2016-07-21,2016,7,29,Namakkal,Tamil Nadu,273,82,50,29,112
2016-07-22,2016,7,29,Namakkal,Tamil Nadu,232,75,44,39,74
2016-07-23,2016,7,29,Namakkal,Tamil Nadu,131,44,22,13,52
2016-07-25,2016,7,30,Namakkal,Tamil Nadu,230,70,26,28,106
2016-07-26,2016,7,30,Namakkal,Tamil Nadu,174,75,27,25,47
2016-07-27,2016,7,30,Namakkal,Tamil Nadu,180,73,25,31,51
2016-07-28,2016,7,30,Namakkal,Tamil Nadu,160,66,26,22,46
2016-07-29,2016,7,30,Namakkal,Tamil Nadu,259,91,37,41,90
2016-07-30,2016,7,30,Namakkal,Tamil Nadu,133,45,26,18,44
2016-08-01,2016,8,31,Namakkal,Tamil Nadu,145,52,24,16,53
2016-08-02,2016,8,31,Namakkal,Tamil Nadu,228,69,35,31,93
2016-08-03,2016,8,31,Namakkal,Tamil Nadu,149,50,28,16,55
2016-08-04,2016,8,31,Namakkal,Tamil Nadu,195,87,24,19,65
2016-08-05,2016,8,31,Namakkal,Tamil Nadu,143,51,26,19,47
2016-08-06,2016,8,31,Namakkal,Tamil Nadu,94,39,9,14,32
2016-08-08,2016,8,32,Namakkal,Tamil Nadu,124,39,21,20,44
2016-08-09,2016,8,32,Namakkal,Tamil Nadu,190,75,36,29,50
2016-08-10,2016,8,32,Namakkal,Tamil Nadu,166,65,18,19,64
2016-08-11,2016,8,32,Namakkal,Tamil Nadu,191,79,27,25,60
2016-08-12,2016,8,32,Namakkal,Tamil Nadu,185,61,24,21,79
2016-08-13,2016,8,32,Namakkal,Tamil Nadu,103,36,19,10,38
2016-08-15,2016,8,33,Namakkal,Tamil Nadu,88,26,11,10,41
2016-08-16,2016,8,33,Namakkal,Tamil Nadu,114,51,21,11,31
2016-08-17,2016,8,33,Namakkal,Tamil Nadu,124,51,13,15,45
2016-08-18,2016,8,33,Namakkal,Tamil Nadu,180,56,22,26,76
2016-08-19,2016,8,33,Namakkal,Tamil Nadu,100,32,18,14,36
2016-08-20,2016,8,33,Namakkal,Tamil Nadu,51,15,8,6,22
2016-08-22,2016,8,34,Namakkal,Tamil Nadu,146,47,17,20,62
2016-08-23,2016,8,34,Namakkal,Tamil Nadu,88,27,15,10,36
2016-08-24,2016,8,34,Namakkal,Tamil Nadu,209,91,27,29,62
2016-08-25,2016,8,34,Namakkal,Tamil Nadu,200,65,20,33,82
2016-08-26,2016,8,34,Namakkal,Tamil Nadu,76,32,9,8,27
2016-08-27,2016,8,34,Namakkal,Tamil Nadu,67,29,9,9,20
2016-08-29,2016,8,35,Namakkal,Tamil Nadu,121,52,20,15,34
2016-08-30,2016,8,35,Namakkal,Tamil Nadu,132,42,21,21,48
2016-08-31,2016,8,35,Namakkal,Tamil Nadu,205,82,32,32,59
2016-09-01,2016,9,35,Namakkal,Tamil Nadu,179,59,33,19,68
2016-09-02,2016,9,35,Namakkal,Tamil Nadu,193,58,33,20,82
2016-09-03,2016,9,35,Namakkal,Tamil Nadu,84,33,14,11,26
2016-09-05,2016,9,36,Namakkal,Tamil Nadu,120,44,13,20,43
2016-09-06,2016,9,36,Namakkal,Tamil Nadu,147,47,28,21,51
2016-09-07,2016,9,36,Namakkal,Tamil Nadu,167,56,16,25,70
2016-09-08,2016,9,36,Namakkal,Tamil Nadu,125,39,17,21,48
2016-09-09,2016,9,36,Namakkal,Tamil Nadu,90,38,13,12,27
2016-09-10,2016,9,36,Namakkal,Tamil Nadu,103,37,14,12,40
2016-09-12,2016,9,37,Namakkal,Tamil Nadu,172,58,26,27,61
2016-09-13,2016,9,37,Namakkal,Tamil Nadu,177,72,18,22,65
2016-09-14,2016,9,37,Namakkal,Tamil Nadu,98,34,10,16,38
2016-09-15,2016,9,37,Namakkal,Tamil Nadu,177,65,28,18,66
2016-09-16,2016,9,37,Namakkal,Tamil Nadu,104,39,12,11,42
2016-09-17,2016,9,37,Namakkal,Tamil Nadu,64,24,9,6,25
2016-09-19,2016,9,38,Namakkal,Tamil Nadu,110,33,19,11,47
2016-09-20,2016,9,38,Namakkal,Tamil Nadu,118,45,16,20,37
2016-09-21,2016,9,38,Namakkal,Tamil Nadu,174,69,17,26,62
2016-09-22,2016,9,38,Namakkal,Tamil Nadu,172,74,29,27,42
2016-09-23,2016,9,38,Namakkal,Tamil Nadu,140,45,24,14,57
2016-09-24,2016,9,38,Namakkal,Tamil Nadu,115,36,14,18,47
2016-09-26,2016,9,39,Namakkal,Tamil Nadu,135,43,17,21,54
2016-09-27,2016,9,39,Namakkal,Tamil Nadu,73,26,14,8,25
2016-09-28,2016,9,39,Namakkal,Tamil Nadu,167,54,25,29,59
2016-09-29,2016,9,39,Namakkal,Tamil Nadu,76,26,14,9,27
2016-09-30,2016,9,39,Namakkal,Tamil Nadu,196,80,27,31,58
2016-10-01,2016,10,39,Namakkal,Tamil Nadu,127,43,19,14,51
2016-10-03,2016,10,40,Namakkal,Tamil Nadu,187,68,35,23,61
2016-10-04,2016,10,40,Namakkal,Tamil Nadu,223,83,24,35,81
2016-10-05,2016,10,40,Namakkal,Tamil Nadu,233,104,25,38,66
2016-10-06,2016,10,40,Namakkal,Tamil Nadu,185,71,19,23,72
2016-10-07,2016,10,40,Namakkal,Tamil Nadu,290,106,41,44,99
2016-10-08,2016,10,40,Namakkal,Tamil Nadu,189,81,36,25,47
2016-10-10,2016,10,41,Namakkal,Tamil Nadu,244,93,29,32,90
2016-10-11,2016,10,41,Namakkal,Tamil Nadu,179,65,24,21,69
2016-10-12,2016,10,41,Namakkal,Tamil Nadu,365,139,62,53,111
2016-10-13,2016,10,41,Namakkal,Tamil Nadu,277,108,37,33,99
2016-10-14,2016,10,41,Namakkal,Tamil Nadu,274,104,46,31,93
2016-10-15,2016,10,41,Namakkal,Tamil Nadu,129,48,19,18,44
2016-10-17,2016,10,42,Namakkal,Tamil Nadu,170,54,26,25,65
2016-10-18,2016,10,42,Namakkal,Tamil Nadu,218,65,42,36,75
2016-10-19,2016,10,42,Namakkal,Tamil Nadu,271,116,42,38,75
