date,year,month,week_number,district,state,total_calls,fever_calls,accident_calls,cardiac_calls,other_calls
2021-01-19,2021,1,3,Madurai,Tamil Nadu,30,11,6,3,10
2021-01-20,2021,1,3,Madurai,Tamil Nadu,29,11,8,3,7
2021-01-21,2021,1,3,Madurai,Tamil Nadu,40,17,9,5,9
2021-01-22,2021,1,3,Madurai,Tamil Nadu,42,15,9,4,14
2021-01-23,2021,1,3,Madurai,Tamil Nadu,27,10,6,3,8
2021-01-24,2021,1,3,Madurai,Tamil Nadu,20,7,5,2,6
2021-01-25,2021,1,4,Madurai,Tamil Nadu,22,9,6,3,4
2021-01-26,2021,1,4,Madurai,Tamil Nadu,31,10,8,3,10
2021-01-27,2021,1,4,Madurai,Tamil Nadu,63,25,13,7,18
2021-01-28,2021,1,4,Madurai,Tamil Nadu,46,19,12,5,10
2021-01-29,2021,1,4,Madurai,Tamil Nadu,57,22,11,7,17
2021-01-30,2021,1,4,Madurai,Tamil Nadu,27,12,5,3,7
2021-01-31,2021,1,4,Madurai,Tamil Nadu,28,11,5,2,10
2021-02-01,2021,2,5,Madurai,Tamil Nadu,30,12,7,3,8
2021-02-02,2021,2,5,Madurai,Tamil Nadu,26,12,6,3,5
2021-02-03,2021,2,5,Madurai,Tamil Nadu,23,10,6,3,4
2021-02-04,2021,2,5,Madurai,Tamil Nadu,38,17,8,5,8
2021-02-05,2021,2,5,Madurai,Tamil Nadu,27,9,7,3,8
2021-02-06,2021,2,5,Madurai,Tamil Nadu,41,14,8,4,15
2021-02-07,2021,2,5,Madurai,Tamil Nadu,25,11,5,2,7
2021-02-08,2021,2,6,Madurai,Tamil Nadu,23,8,6,3,6
2021-02-09,2021,2,6,Madurai,Tamil Nadu,22,10,6,2,4
2021-02-10,2021,2,6,Madurai,Tamil Nadu,28,12,6,3,7
2021-02-11,2021,2,6,Madurai,Tamil Nadu,46,19,9,5,13
2021-02-12,2021,2,6,Madurai,Tamil Nadu,41,19,8,5,9
2021-02-13,2021,2,6,Madurai,Tamil Nadu,23,10,5,3,5
2021-02-14,2021,2,6,Madurai,Tamil Nadu,35,17,8,3,7
2021-02-15,2021,2,7,Madurai,Tamil Nadu,33,15,8,3,7
2021-02-16,2021,2,7,Madurai,Tamil Nadu,36,13,8,3,12
2021-02-17,2021,2,7,Madurai,Tamil Nadu,17,6,4,2,5
2021-02-18,2021,2,7,Madurai,Tamil Nadu,27,9,7,3,8
2021-02-19,2021,2,7,Madurai,Tamil Nadu,13,6,3,1,3
2021-02-20,2021,2,7,Madurai,Tamil Nadu,36,17,8,3,8
2021-02-21,2021,2,7,Madurai,Tamil Nadu,34,12,6,4,12
2021-02-22,2021,2,8,Madurai,Tamil Nadu,29,10,7,3,9
2021-02-23,2021,2,8,Madurai,Tamil Nadu,24,10,5,3,6
2021-02-24,2021,2,8,Madurai,Tamil Nadu,42,17,10,5,10
2021-02-25,2021,2,8,Madurai,Tamil Nadu,37,15,8,5,9
2021-02-26,2021,2,8,Madurai,Tamil Nadu,29,12,8,2,7
2021-02-27,2021,2,8,Madurai,Tamil Nadu,24,9,5,2,8
2021-02-28,2021,2,8,Madurai,Tamil Nadu,24,10,5,2,7
2021-03-01,2021,3,9,Madurai,Tamil Nadu,46,22,13,4,7
2021-03-02,2021,3,9,Madurai,Tamil Nadu,25,10,5,3,7
2021-03-03,2021,3,9,Madurai,Tamil Nadu,29,11,6,4,8
2021-03-04,2021,3,9,Madurai,Tamil Nadu,21,7,4,2,8
2021-03-05,2021,3,9,Madurai,Tamil Nadu,30,14,8,4,4
2021-03-06,2021,3,9,Madurai,Tamil Nadu,19,7,5,2,5
2021-03-07,2021,3,9,Madurai,Tamil Nadu,31,13,7,4,7
2021-03-08,2021,3,10,Madurai,Tamil Nadu,25,9,5,3,8
2021-03-09,2021,3,10,Madurai,Tamil Nadu,30,13,7,3,7
2021-03-10,2021,3,10,Madurai,Tamil Nadu,31,14,8,4,5
2021-03-11,2021,3,10,Madurai,Tamil Nadu,31,14,8,3,6
2021-03-12,2021,3,10,Madurai,Tamil Nadu,25,9,6,2,8
2021-03-13,2021,3,10,Madurai,Tamil Nadu,32,15,9,4,4
2021-03-14,2021,3,10,Madurai,Tamil Nadu,17,5,3,1,8
2021-03-15,2021,3,11,Madurai,Tamil Nadu,18,8,5,2,3
2021-03-16,2021,3,11,Madurai,Tamil Nadu,28,11,7,2,8
2021-03-17,2021,3,11,Madurai,Tamil Nadu,45,18,12,5,10
2021-03-18,2021,3,11,Madurai,Tamil Nadu,28,12,8,4,4
2021-03-19,2021,3,11,Madurai,Tamil Nadu,39,16,11,4,8
2021-03-20,2021,3,11,Madurai,Tamil Nadu,24,10,5,2,7
2021-03-21,2021,3,11,Madurai,Tamil Nadu,28,12,6,3,7
2021-03-22,2021,3,12,Madurai,Tamil Nadu,29,11,7,3,8
2021-03-23,2021,3,12,Madurai,Tamil Nadu,38,18,10,4,6
2021-03-24,2021,3,12,Madurai,Tamil Nadu,15,5,4,2,4
2021-03-25,2021,3,12,Madurai,Tamil Nadu,43,16,11,5,11
2021-03-26,2021,3,12,Madurai,Tamil Nadu,27,13,6,3,5
2021-03-27,2021,3,12,Madurai,Tamil Nadu,30,11,8,4,7
2021-03-28,2021,3,12,Madurai,Tamil Nadu,16,7,4,1,4
2021-03-29,2021,3,13,Madurai,Tamil Nadu,14,5,3,1,5
2021-03-30,2021,3,13,Madurai,Tamil Nadu,25,11,5,3,6
2021-03-31,2021,3,13,Madurai,Tamil Nadu,22,9,4,3,6
2021-04-01,2021,4,13,Madurai,Tamil Nadu,40,18,9,5,8
2021-04-02,2021,4,13,Madurai,Tamil Nadu,24,11,5,2,6
2021-04-03,2021,4,13,Madurai,Tamil Nadu,30,11,7,3,9
2021-04-04,2021,4,13,Madurai,Tamil Nadu,33,15,9,3,6
2021-04-05,2021,4,14,Madurai,Tamil Nadu,55,26,15,8,6
2021-04-06,2021,4,14,Madurai,Tamil Nadu,62,27,16,7,12
2021-04-07,2021,4,14,Madurai,Tamil Nadu,48,19,11,5,13
2021-04-08,2021,4,14,Madurai,Tamil Nadu,19,8,4,2,5
2021-04-09,2021,4,14,Madurai,Tamil Nadu,24,10,5,3,6
2021-04-10,2021,4,14,Madurai,Tamil Nadu,31,11,8,4,8
2021-04-11,2021,4,14,Madurai,Tamil Nadu,51,18,13,5,15
2021-04-12,2021,4,15,Madurai,Tamil Nadu,65,29,15,8,13
2021-04-13,2021,4,15,Madurai,Tamil Nadu,26,10,7,3,6
2021-04-14,2021,4,15,Madurai,Tamil Nadu,33,16,7,4,6
2021-04-15,2021,4,15,Madurai,Tamil Nadu,27,11,5,3,8
2021-04-16,2021,4,15,Madurai,Tamil Nadu,25,10,5,3,7
2021-04-17,2021,4,15,Madurai,Tamil Nadu,31,14,8,3,6
2021-04-18,2021,4,15,Madurai,Tamil Nadu,24,11,4,2,7
2021-04-19,2021,4,16,Madurai,Tamil Nadu,18,7,5,1,5
2021-04-20,2021,4,16,Madurai,Tamil Nadu,56,20,11,6,19
2021-04-21,2021,4,16,Madurai,Tamil Nadu,62,22,15,8,17
2021-04-22,2021,4,16,Madurai,Tamil Nadu,35,16,8,5,6
2021-04-23,2021,4,16,Madurai,Tamil Nadu,46,19,12,5,10
2021-04-24,2021,4,16,Madurai,Tamil Nadu,20,8,5,2,5
2021-04-25,2021,4,16,Madurai,Tamil Nadu,39,15,9,5,10
2021-04-26,2021,4,17,Madurai,Tamil Nadu,29,11,8,4,6
2021-04-27,2021,4,17,Madurai,Tamil Nadu,25,9,5,3,8
2021-04-28,2021,4,17,Madurai,Tamil Nadu,62,26,17,7,12
2021-04-29,2021,4,17,Madurai,Tamil Nadu,40,19,10,4,7
2021-04-30,2021,4,17,Madurai,Tamil Nadu,37,16,8,4,9
2021-05-01,2021,5,17,Madurai,Tamil Nadu,42,18,11,6,7
2021-05-02,2021,5,17,Madurai,Tamil Nadu,19,8,5,1,5
2021-05-03,2021,5,18,Madurai,Tamil Nadu,39,15,9,5,10
2021-05-04,2021,5,18,Madurai,Tamil Nadu,46,22,11,4,9
2021-05-05,2021,5,18,Madurai,Tamil Nadu,51,19,11,5,16
2021-05-06,2021,5,18,Madurai,Tamil Nadu,25,10,5,3,7
2021-05-07,2021,5,18,Madurai,Tamil Nadu,54,21,12,6,15
2021-05-08,2021,5,18,Madurai,Tamil Nadu,35,13,9,4,9
2021-05-09,2021,5,18,Madurai,Tamil Nadu,28,11,6,3,8
2021-05-10,2021,5,19,Madurai,Tamil Nadu,51,21,14,6,10
2021-05-11,2021,5,19,Madurai,Tamil Nadu,60,25,17,6,12
2021-05-12,2021,5,19,Madurai,Tamil Nadu,45,16,11,5,13
2021-05-13,2021,5,19,Madurai,Tamil Nadu,37,13,8,4,12
2021-05-14,2021,5,19,Madurai,Tamil Nadu,36,17,9,4,6
2021-05-15,2021,5,19,Madurai,Tamil Nadu,23,8,4,3,8
2021-05-16,2021,5,19,Madurai,Tamil Nadu,39,19,9,5,6
2021-05-17,2021,5,20,Madurai,Tamil Nadu,52,24,12,5,11
2021-05-18,2021,5,20,Madurai,Tamil Nadu,23,9,5,2,7
2021-05-19,2021,5,20,Madurai,Tamil Nadu,48,22,12,5,9
2021-05-20,2021,5,20,Madurai,Tamil Nadu,43,17,10,6,10
2021-05-21,2021,5,20,Madurai,Tamil Nadu,43,20,11,5,7
2021-05-22,2021,5,20,Madurai,Tamil Nadu,36,15,8,4,9
2021-05-23,2021,5,20,Madurai,Tamil Nadu,49,17,11,7,14
2021-05-24,2021,5,21,Madurai,Tamil Nadu,21,8,5,2,6
2021-05-25,2021,5,21,Madurai,Tamil Nadu,71,26,20,9,16
2021-05-26,2021,5,21,Madurai,Tamil Nadu,50,24,10,6,10
2021-05-27,2021,5,21,Madurai,Tamil Nadu,60,24,14,8,14
2021-05-28,2021,5,21,Madurai,Tamil Nadu,51,21,13,6,11
2021-05-29,2021,5,21,Madurai,Tamil Nadu,50,24,10,5,11
2021-05-30,2021,5,21,Madurai,Tamil Nadu,30,14,7,3,6
2021-05-31,2021,5,22,Madurai,Tamil Nadu,22,8,6,2,6
2021-06-01,2021,6,22,Madurai,Tamil Nadu,26,9,5,3,9
2021-06-02,2021,6,22,Madurai,Tamil Nadu,30,11,6,3,10
2021-06-03,2021,6,22,Madurai,Tamil Nadu,41,16,10,5,10
2021-06-04,2021,6,22,Madurai,Tamil Nadu,60,21,17,7,15
2021-06-05,2021,6,22,Madurai,Tamil Nadu,23,8,6,2,7
2021-06-06,2021,6,22,Madurai,Tamil Nadu,46,20,12,5,9
2021-06-07,2021,6,23,Madurai,Tamil Nadu,35,16,7,4,8
2021-06-08,2021,6,23,Madurai,Tamil Nadu,21,8,5,2,6
2021-06-09,2021,6,23,Madurai,Tamil Nadu,42,18,10,5,9
2021-06-10,2021,6,23,Madurai,Tamil Nadu,48,21,12,6,9
2021-06-11,2021,6,23,Madurai,Tamil Nadu,63,25,14,7,17
2021-06-12,2021,6,23,Madurai,Tamil Nadu,39,18,8,5,8
2021-06-13,2021,6,23,Madurai,Tamil Nadu,22,10,5,2,5
2021-06-14,2021,6,24,Madurai,Tamil Nadu,31,14,6,3,8
2021-06-15,2021,6,24,Madurai,Tamil Nadu,24,9,5,3,7
2021-06-16,2021,6,24,Madurai,Tamil Nadu,48,23,11,5,9
2021-06-17,2021,6,24,Madurai,Tamil Nadu,50,19,11,6,14
2021-06-18,2021,6,24,Madurai,Tamil Nadu,32,13,7,4,8
2021-06-19,2021,6,24,Madurai,Tamil Nadu,26,10,5,2,9
2021-06-20,2021,6,24,Madurai,Tamil Nadu,40,19,9,4,8
2021-06-21,2021,6,25,Madurai,Tamil Nadu,43,16,12,4,11
2021-06-22,2021,6,25,Madurai,Tamil Nadu,33,13,9,3,8
2021-06-23,2021,6,25,Madurai,Tamil Nadu,48,18,10,7,13
2021-06-24,2021,6,25,Madurai,Tamil Nadu,33,12,7,3,11
2021-06-25,2021,6,25,Madurai,Tamil Nadu,32,15,8,4,5
2021-06-26,2021,6,25,Madurai,Tamil Nadu,40,16,9,4,11
2021-06-27,2021,6,25,Madurai,Tamil Nadu,35,16,7,3,9
2021-06-28,2021,6,26,Madurai,Tamil Nadu,31,12,8,3,8
2021-06-29,2021,6,26,Madurai,Tamil Nadu,44,17,10,5,12
2021-06-30,2021,6,26,Madurai,Tamil Nadu,52,20,11,6,15
2021-07-01,2021,7,26,Madurai,Tamil Nadu,19,6,4,2,7
2021-07-02,2021,7,26,Madurai,Tamil Nadu,18,6,4,2,6
2021-07-03,2021,7,26,Madurai,Tamil Nadu,34,14,8,4,8
2021-07-04,2021,7,26,Madurai,Tamil Nadu,37,18,9,4,6
2021-07-05,2021,7,27,Madurai,Tamil Nadu,35,17,9,4,5
2021-07-06,2021,7,27,Madurai,Tamil Nadu,33,15,8,4,6
2021-07-07,2021,7,27,Madurai,Tamil Nadu,32,15,7,3,7
2021-07-08,2021,7,27,Madurai,Tamil Nadu,25,11,6,3,5
2021-07-09,2021,7,27,Madurai,Tamil Nadu,47,18,11,6,12
2021-07-10,2021,7,27,Madurai,Tamil Nadu,16,6,3,2,5
2021-07-11,2021,7,27,Madurai,Tamil Nadu,12,5,2,1,4
2021-07-12,2021,7,28,Madurai,Tamil Nadu,36,17,8,3,8
2021-07-13,2021,7,28,Madurai,Tamil Nadu,30,14,7,4,5
2021-07-14,2021,7,28,Madurai,Tamil Nadu,23,10,6,2,5
2021-07-15,2021,7,28,Madurai,Tamil Nadu,49,22,9,5,13
2021-07-16,2021,7,28,Madurai,Tamil Nadu,19,8,4,2,5
2021-07-17,2021,7,28,Madurai,Tamil Nadu,33,14,9,4,6
2021-07-18,2021,7,28,Madurai,Tamil Nadu,23,10,5,2,6
2021-07-19,2021,7,29,Madurai,Tamil Nadu,16,7,4,2,3
2021-07-20,2021,7,29,Madurai,Tamil Nadu,34,15,8,4,7
2021-07-21,2021,7,29,Madurai,Tamil Nadu,47,21,9,6,11
2021-07-22,2021,7,29,Madurai,Tamil Nadu,21,9,6,2,4
2021-07-23,2021,7,29,Madurai,Tamil Nadu,23,8,4,3,8
2021-07-24,2021,7,29,Madurai,Tamil Nadu,25,10,5,2,8
2021-07-25,2021,7,29,Madurai,Tamil Nadu,32,14,9,4,5
2021-07-26,2021,7,30,Madurai,Tamil Nadu,22,8,5,2,7
2021-07-27,2021,7,30,Madurai,Tamil Nadu,14,6,3,1,4
2021-07-28,2021,7,30,Madurai,Tamil Nadu,35,17,7,3,8
2021-07-29,2021,7,30,Madurai,Tamil Nadu,19,8,5,2,4
2021-07-30,2021,7,30,Madurai,Tamil Nadu,27,11,7,4,5
2021-07-31,2021,7,30,Madurai,Tamil Nadu,24,8,5,2,9
2021-08-01,2021,8,30,Madurai,Tamil Nadu,19,8,5,2,4
2021-08-02,2021,8,31,Madurai,Tamil Nadu,16,7,4,2,3
2021-08-03,2021,8,31,Madurai,Tamil Nadu,44,18,9,5,12
2021-08-04,2021,8,31,Madurai,Tamil Nadu,23,11,6,3,3
2021-08-05,2021,8,31,Madurai,Tamil Nadu,24,11,7,3,3
2021-08-06,2021,8,31,Madurai,Tamil Nadu,22,10,6,2,4
2021-08-07,2021,8,31,Madurai,Tamil Nadu,26,9,6,2,9
2021-08-08,2021,8,31,Madurai,Tamil Nadu,13,5,2,1,5
2021-08-09,2021,8,32,Madurai,Tamil Nadu,26,11,5,3,7
2021-08-10,2021,8,32,Madurai,Tamil Nadu,37,15,7,4,11
2021-08-11,2021,8,32,Madurai,Tamil Nadu,37,14,9,5,9
2021-08-12,2021,8,32,Madurai,Tamil Nadu,15,5,4,1,5
2021-08-13,2021,8,32,Madurai,Tamil Nadu,39,15,10,5,9
2021-08-14,2021,8,32,Madurai,Tamil Nadu,14,5,2,1,6
2021-08-15,2021,8,32,Madurai,Tamil Nadu,18,6,4,1,7
2021-08-16,2021,8,33,Madurai,Tamil Nadu,14,6,4,1,3
2021-08-17,2021,8,33,Madurai,Tamil Nadu,39,16,8,5,10
2021-08-18,2021,8,33,Madurai,Tamil Nadu,23,8,4,2,9
2021-08-19,2021,8,33,Madurai,Tamil Nadu,31,13,8,4,6
2021-08-20,2021,8,33,Madurai,Tamil Nadu,18,7,4,1,6
2021-08-21,2021,8,33,Madurai,Tamil Nadu,29,11,6,2,10
2021-08-22,2021,8,33,Madurai,Tamil Nadu,25,11,5,3,6
2021-08-23,2021,8,34,Madurai,Tamil Nadu,32,15,7,3,7
2021-08-24,2021,8,34,Madurai,Tamil Nadu,29,11,6,4,8
2021-08-25,2021,8,34,Madurai,Tamil Nadu,21,9,4,2,6
2021-08-26,2021,8,34,Madurai,Tamil Nadu,33,13,9,3,8
2021-08-27,2021,8,34,Madurai,Tamil Nadu,38,15,8,3,12
2021-08-28,2021,8,34,Madurai,Tamil Nadu,34,15,10,4,5
2021-08-29,2021,8,34,Madurai,Tamil Nadu,20,8,4,2,6
2021-08-30,2021,8,35,Madurai,Tamil Nadu,30,11,6,4,9
2021-08-31,2021,8,35,Madurai,Tamil Nadu,21,9,5,2,5
2021-09-01,2021,9,35,Madurai,Tamil Nadu,34,16,8,4,6
2021-09-02,2021,9,35,Madurai,Tamil Nadu,19,7,4,2,6
2021-09-03,2021,9,35,Madurai,Tamil Nadu,14,6,3,1,4
2021-09-04,2021,9,35,Madurai,Tamil Nadu,28,11,7,3,7
2021-09-05,2021,9,35,Madurai,Tamil Nadu,24,11,5,3,5
2021-09-06,2021,9,36,Madurai,Tamil Nadu,19,7,4,2,6
2021-09-07,2021,9,36,Madurai,Tamil Nadu,38,13,11,3,11
2021-09-08,2021,9,36,Madurai,Tamil Nadu,29,12,7,3,7
2021-09-09,2021,9,36,Madurai,Tamil Nadu,30,14,6,3,7
2021-09-10,2021,9,36,Madurai,Tamil Nadu,25,8,6,2,9
2021-09-11,2021,9,36,Madurai,Tamil Nadu,31,12,9,3,7
2021-09-12,2021,9,36,Madurai,Tamil Nadu,28,12,5,3,8
2021-09-13,2021,9,37,Madurai,Tamil Nadu,18,8,5,2,3
2021-09-14,2021,9,37,Madurai,Tamil Nadu,24,9,6,2,7
2021-09-15,2021,9,37,Madurai,Tamil Nadu,32,12,7,4,9
2021-09-16,2021,9,37,Madurai,Tamil Nadu,40,18,11,5,6
2021-09-17,2021,9,37,Madurai,Tamil Nadu,36,14,8,4,10
2021-09-18,2021,9,37,Madurai,Tamil Nadu,31,13,8,3,7
2021-09-19,2021,9,37,Madurai,Tamil Nadu,20,9,4,2,5
2021-09-20,2021,9,38,Madurai,Tamil Nadu,44,16,9,4,15
2021-09-21,2021,9,38,Madurai,Tamil Nadu,16,5,3,1,7
2021-09-22,2021,9,38,Madurai,Tamil Nadu,32,14,6,4,8
2021-09-23,2021,9,38,Madurai,Tamil Nadu,45,15,13,5,12
2021-09-24,2021,9,38,Madurai,Tamil Nadu,31,14,8,3,6
2021-09-25,2021,9,38,Madurai,Tamil Nadu,32,12,8,3,9
2021-09-26,2021,9,38,Madurai,Tamil Nadu,27,11,7,3,6
2021-09-27,2021,9,39,Madurai,Tamil Nadu,14,5,3,1,5
2021-09-28,2021,9,39,Madurai,Tamil Nadu,51,21,10,7,13
2021-09-29,2021,9,39,Madurai,Tamil Nadu,19,7,4,1,7
2021-09-30,2021,9,39,Madurai,Tamil Nadu,50,24,10,5,11
2021-10-01,2021,10,39,Madurai,Tamil Nadu,29,10,6,4,9
2021-10-02,2021,10,39,Madurai,Tamil Nadu,26,12,6,3,5
2021-10-03,2021,10,39,Madurai,Tamil Nadu,61,26,15,8,12
2021-10-04,2021,10,40,Madurai,Tamil Nadu,62,27,15,8,12
2021-10-05,2021,10,40,Madurai,Tamil Nadu,54,25,11,7,11
2021-10-06,2021,10,40,Madurai,Tamil Nadu,56,21,15,7,13
2021-10-07,2021,10,40,Madurai,Tamil Nadu,29,13,8,3,5
2021-10-08,2021,10,40,Madurai,Tamil Nadu,68,33,18,7,10
2021-10-09,2021,10,40,Madurai,Tamil Nadu,24,11,6,3,4
2021-10-10,2021,10,40,Madurai,Tamil Nadu,43,17,12,5,9
2021-10-11,2021,10,41,Madurai,Tamil Nadu,53,24,14,7,8
2021-10-12,2021,10,41,Madurai,Tamil Nadu,75,36,18,7,14
2021-10-13,2021,10,41,Madurai,Tamil Nadu,66,29,14,9,14
2021-10-14,2021,10,41,Madurai,Tamil Nadu,77,31,15,9,22
2021-10-15,2021,10,41,Madurai,Tamil Nadu,57,26,12,7,12
2021-10-16,2021,10,41,Madurai,Tamil Nadu,54,24,11,5,14
2021-10-17,2021,10,41,Madurai,Tamil Nadu,30,11,6,4,9
2021-10-18,2021,10,42,Madurai,Tamil Nadu,23,8,6,2,7
2021-10-19,2021,10,42,Madurai,Tamil Nadu,43,16,10,5,12
2021-10-20,2021,10,42,Madurai,Tamil Nadu,39,16,11,5,7
2021-10-21,2021,10,42,Madurai,Tamil Nadu,54,24,12,7,11
2021-10-22,2021,10,42,Madurai,Tamil Nadu,54,26,15,5,8
2021-10-23,2021,10,42,Madurai,Tamil Nadu,49,18,11,7,13
2021-10-24,2021,10,42,Madurai,Tamil Nadu,26,10,7,3,6
2021-10-25,2021,10,43,Madurai,Tamil Nadu,75,30,21,9,15
2021-10-26,2021,10,43,Madurai,Tamil Nadu,64,24,14,7,19
2021-10-27,2021,10,43,Madurai,Tamil Nadu,41,16,9,5,11
2021-10-28,2021,10,43,Madurai,Tamil Nadu,51,23,14,7,7
2021-10-29,2021,10,43,Madurai,Tamil Nadu,28,9,7,3,9
2021-10-30,2021,10,43,Madurai,Tamil Nadu,57,23,15,5,14
2021-10-31,2021,10,43,Madurai,Tamil Nadu,21,8,6,2,5
2021-11-01,2021,11,44,Madurai,Tamil Nadu,64,23,13,8,20
2021-11-02,2021,11,44,Madurai,Tamil Nadu,67,25,19,9,14
2021-11-03,2021,11,44,Madurai,Tamil Nadu,80,29,16,9,26
2021-11-04,2021,11,44,Madurai,Tamil Nadu,38,15,8,4,11
2021-11-05,2021,11,44,Madurai,Tamil Nadu,35,13,9,4,9
2021-11-06,2021,11,44,Madurai,Tamil Nadu,48,23,11,4,10
2021-11-07,2021,11,44,Madurai,Tamil Nadu,32,12,7,4,9
2021-11-08,2021,11,45,Madurai,Tamil Nadu,44,16,10,6,12
2021-11-09,2021,11,45,Madurai,Tamil Nadu,60,25,13,6,16
2021-11-10,2021,11,45,Madurai,Tamil Nadu,40,17,8,5,10
2021-11-11,2021,11,45,Madurai,Tamil Nadu,42,20,12,4,6
2021-11-12,2021,11,45,Madurai,Tamil Nadu,56,25,16,7,8
2021-11-13,2021,11,45,Madurai,Tamil Nadu,30,12,8,3,7
2021-11-14,2021,11,45,Madurai,Tamil Nadu,28,12,6,3,7
2021-11-15,2021,11,46,Madurai,Tamil Nadu,22,8,5,2,7
2021-11-16,2021,11,46,Madurai,Tamil Nadu,32,11,7,3,11
2021-11-17,2021,11,46,Madurai,Tamil Nadu,71,34,19,8,10
2021-11-18,2021,11,46,Madurai,Tamil Nadu,66,25,17,8,16
2021-11-19,2021,11,46,Madurai,Tamil Nadu,22,10,6,2,4
2021-11-20,2021,11,46,Madurai,Tamil Nadu,23,10,6,2,5
2021-11-21,2021,11,46,Madurai,Tamil Nadu,46,19,10,5,12
2021-11-22,2021,11,47,Madurai,Tamil Nadu,59,25,13,7,14
2021-11-23,2021,11,47,Madurai,Tamil Nadu,42,18,11,4,9
2021-11-24,2021,11,47,Madurai,Tamil Nadu,42,20,9,5,8
2021-11-25,2021,11,47,Madurai,Tamil Nadu,48,21,10,7,10
2021-11-26,2021,11,47,Madurai,Tamil Nadu,48,20,10,6,12
2021-11-27,2021,11,47,Madurai,Tamil Nadu,27,10,6,3,8
2021-11-28,2021,11,47,Madurai,Tamil Nadu,37,13,9,5,10
2021-11-29,2021,11,48,Madurai,Tamil Nadu,67,31,19,9,8
2021-11-30,2021,11,48,Madurai,Tamil Nadu,23,9,5,3,6
2021-12-01,2021,12,48,Madurai,Tamil Nadu,36,16,8,5,7
2021-12-02,2021,12,48,Madurai,Tamil Nadu,29,12,7,3,7
2021-12-03,2021,12,48,Madurai,Tamil Nadu,32,13,6,3,10
2021-12-04,2021,12,48,Madurai,Tamil Nadu,46,18,10,4,14
2021-12-05,2021,12,48,Madurai,Tamil Nadu,51,24,14,6,7
2021-12-06,2021,12,49,Madurai,Tamil Nadu,22,8,4,2,8
2021-12-07,2021,12,49,Madurai,Tamil Nadu,57,26,11,7,13
2021-12-08,2021,12,49,Madurai,Tamil Nadu,24,8,6,2,8
2021-12-09,2021,12,49,Madurai,Tamil Nadu,55,19,11,5,20
2021-12-10,2021,12,49,Madurai,Tamil Nadu,59,23,16,8,12
2021-12-11,2021,12,49,Madurai,Tamil Nadu,27,12,7,3,5
2021-12-12,2021,12,49,Madurai,Tamil Nadu,24,9,6,3,6
2021-12-13,2021,12,50,Madurai,Tamil Nadu,26,11,6,2,7
2021-12-14,2021,12,50,Madurai,Tamil Nadu,40,14,10,5,11
2021-12-15,2021,12,50,Madurai,Tamil Nadu,63,26,12,6,19
2021-12-16,2021,12,50,Madurai,Tamil Nadu,40,17,8,4,11
2021-12-17,2021,12,50,Madurai,Tamil Nadu,28,11,6,3,8
2021-12-18,2021,12,50,Madurai,Tamil Nadu,29,14,6,3,6
2021-12-19,2021,12,50,Madurai,Tamil Nadu,31,15,7,3,6
2021-12-20,2021,12,51,Madurai,Tamil Nadu,22,10,4,2,6
2021-12-21,2021,12,51,Madurai,Tamil Nadu,25,11,5,3,6
2021-12-22,2021,12,51,Madurai,Tamil Nadu,53,22,11,6,14
2021-12-23,2021,12,51,Madurai,Tamil Nadu,25,11,5,3,6
2021-12-24,2021,12,51,Madurai,Tamil Nadu,30,13,6,3,8
2021-12-25,2021,12,51,Madurai,Tamil Nadu,47,21,9,6,11
2021-12-26,2021,12,51,Madurai,Tamil Nadu,52,18,13,7,14
2021-12-27,2021,12,52,Madurai,Tamil Nadu,75,35,22,11,7
2021-12-28,2021,12,52,Madurai,Tamil Nadu,44,21,11,5,7
2021-12-29,2021,12,52,Madurai,Tamil Nadu,69,31,17,7,14
2021-12-30,2021,12,52,Madurai,Tamil Nadu,49,18,12,5,14
2021-12-31,2021,12,52,Madurai,Tamil Nadu,46,16,9,5,16
2022-01-01,2022,1,52,Madurai,Tamil Nadu,43,16,11,5,11
2022-01-02,2022,1,52,Madurai,Tamil Nadu,19,6,3,2,8
2022-01-03,2022,1,1,Madurai,Tamil Nadu,54,21,12,7,14
2022-01-04,2022,1,1,Madurai,Tamil Nadu,34,12,9,5,8
2022-01-05,2022,1,1,Madurai,Tamil Nadu,37,18,10,5,4
2022-01-06,2022,1,1,Madurai,Tamil Nadu,45,20,13,5,7
2022-01-07,2022,1,1,Madurai,Tamil Nadu,46,21,10,5,10
2022-01-08,2022,1,1,Madurai,Tamil Nadu,35,15,10,4,6
2022-01-09,2022,1,1,Madurai,Tamil Nadu,36,17,10,4,5
2022-01-10,2022,1,2,Madurai,Tamil Nadu,46,18,13,5,10
2022-01-11,2022,1,2,Madurai,Tamil Nadu,51,22,13,5,11
2022-01-12,2022,1,2,Madurai,Tamil Nadu,24,8,5,3,8
2022-01-13,2022,1,2,Madurai,Tamil Nadu,38,17,10,3,8
2022-01-14,2022,1,2,Madurai,Tamil Nadu,52,21,13,5,13
2022-01-15,2022,1,2,Madurai,Tamil Nadu,22,7,6,2,7
2022-01-16,2022,1,2,Madurai,Tamil Nadu,28,10,7,2,9
2022-01-17,2022,1,3,Madurai,Tamil Nadu,20,9,4,2,5
2022-01-18,2022,1,3,Madurai,Tamil Nadu,26,12,5,3,6
2022-01-19,2022,1,3,Madurai,Tamil Nadu,48,19,10,5,14
2022-01-20,2022,1,3,Madurai,Tamil Nadu,27,10,7,3,7
