date,year,month,week_number,day_of_year,district,state,rainfall_mm
2016-11-16,2016,11,46,321,Ramanathapuram,Tamil Nadu,5.83
2016-11-17,2016,11,46,322,Ramanathapuram,Tamil Nadu,2.42
2016-11-18,2016,11,46,323,Ramanathapuram,Tamil Nadu,7.82
2016-11-19,2016,11,46,324,Ramanathapuram,Tamil Nadu,1.7
2016-11-20,2016,11,46,325,Ramanathapuram,Tamil Nadu,4.6
2016-11-21,2016,11,47,326,Ramanathapuram,Tamil Nadu,1.44
2016-11-22,2016,11,47,327,Ramanathapuram,Tamil Nadu,0.44
2016-11-23,2016,11,47,328,Ramanathapuram,Tamil Nadu,5.27
2016-11-24,2016,11,47,329,Ramanathapuram,Tamil Nadu,11.53
2016-11-25,2016,11,47,330,Ramanathapuram,Tamil Nadu,1.98
2016-11-26,2016,11,47,331,Ramanathapuram,Tamil Nadu,60.35
2016-11-27,2016,11,47,332,Ramanathapuram,Tamil Nadu,3.85
2016-11-28,2016,11,48,333,Ramanathapuram,Tamil Nadu,0.28
2016-11-29,2016,11,48,334,Ramanathapuram,Tamil Nadu,0.34
2016-11-30,2016,11,48,335,Ramanathapuram,Tamil Nadu,13.18
2016-12-01,2016,12,48,336,Ramanathapuram,Tamil Nadu,13.3
2016-12-02,2016,12,48,337,Ramanathapuram,Tamil Nadu,27.96
2016-12-03,2016,12,48,338,Ramanathapuram,Tamil Nadu,1.14
2016-12-04,2016,12,48,339,Ramanathapuram,Tamil Nadu,5.67
2016-12-05,2016,12,49,340,Ramanathapuram,Tamil Nadu,26.41
2016-12-06,2016,12,49,341,Ramanathapuram,Tamil Nadu,19.17
2016-12-07,2016,12,49,342,Ramanathapuram,Tamil Nadu,3.19
2016-12-08,2016,12,49,343,Ramanathapuram,Tamil Nadu,26.48
2016-12-09,2016,12,49,344,Ramanathapuram,Tamil Nadu,13.7
2016-12-10,2016,12,49,345,Ramanathapuram,Tamil Nadu,3.68
2016-12-11,2016,12,49,346,Ramanathapuram,Tamil Nadu,0.55
2016-12-12,2016,12,50,347,Ramanathapuram,Tamil Nadu,8.26
2016-12-13,2016,12,50,348,Ramanathapuram,Tamil Nadu,14.98
2016-12-14,2016,12,50,349,Ramanathapuram,Tamil Nadu,3.75
2016-12-15,2016,12,50,350,Ramanathapuram,Tamil Nadu,2.22
2016-12-16,2016,12,50,351,Ramanathapuram,Tamil Nadu,0.94
2016-12-17,2016,12,50,352,Ramanathapuram,Tamil Nadu,22.14
2016-12-18,2016,12,50,353,Ramanathapuram,Tamil Nadu,0.68
2016-12-19,2016,12,51,354,Ramanathapuram,Tamil Nadu,11.28
2016-12-20,2016,12,51,355,Ramanathapuram,Tamil Nadu,17.29
2016-12-21,2016,12,51,356,Ramanathapuram,Tamil Nadu,18.2
2016-12-22,2016,12,51,357,Ramanathapuram,Tamil Nadu,12.73
2016-12-23,2016,12,51,358,Ramanathapuram,Tamil Nadu,12.69
2016-12-24,2016,12,51,359,Ramanathapuram,Tamil Nadu,7.71
2016-12-25,2016,12,51,360,Ramanathapuram,Tamil Nadu,6.47
2016-12-26,2016,12,52,361,Ramanathapuram,Tamil Nadu,1.77
2016-12-27,2016,12,52,362,Ramanathapuram,Tamil Nadu,9.2
2016-12-28,2016,12,52,363,Ramanathapuram,Tamil Nadu,0.88
2016-12-29,2016,12,52,364,Ramanathapuram,Tamil Nadu,7.58
2016-12-30,2016,12,52,365,Ramanathapuram,Tamil Nadu,15.75
2016-12-31,2016,12,52,366,Ramanathapuram,Tamil Nadu,7.02
2017-01-01,2017,1,52,1,Ramanathapuram,Tamil Nadu,1.42
2017-01-02,2017,1,1,2,Ramanathapuram,Tamil Nadu,3.69
2017-01-03,2017,1,1,3,Ramanathapuram,Tamil Nadu,2.08
2017-01-04,2017,1,1,4,Ramanathapuram,Tamil Nadu,0.27
2017-01-05,2017,1,1,5,Ramanathapuram,Tamil Nadu,1.57
2017-01-06,2017,1,1,6,Ramanathapuram,Tamil Nadu,0.91
2017-01-07,2017,1,1,7,Ramanathapuram,Tamil Nadu,0.46
2017-01-08,2017,1,1,8,Ramanathapuram,Tamil Nadu,2.09
2017-01-09,2017,1,2,9,Ramanathapuram,Tamil Nadu,0.98
2017-01-10,2017,1,2,10,Ramanathapuram,Tamil Nadu,2.92
2017-01-11,2017,1,2,11,Ramanathapuram,Tamil Nadu,1.77
2017-01-12,2017,1,2,12,Ramanathapuram,Tamil Nadu,0.22
2017-01-13,2017,1,2,13,Ramanathapuram,Tamil Nadu,0.86
2017-01-14,2017,1,2,14,Ramanathapuram,Tamil Nadu,0.63
2017-01-15,2017,1,2,15,Ramanathapuram,Tamil Nadu,0.32
2017-01-16,2017,1,3,16,Ramanathapuram,Tamil Nadu,3.22
2017-01-17,2017,1,3,17,Ramanathapuram,Tamil Nadu,0.95
2017-01-18,2017,1,3,18,Ramanathapuram,Tamil Nadu,1.9
2017-01-19,2017,1,3,19,Ramanathapuram,Tamil Nadu,4.27
2017-01-20,2017,1,3,20,Ramanathapuram,Tamil Nadu,1.57
2017-01-21,2017,1,3,21,Ramanathapuram,Tamil Nadu,0.6
2017-01-22,2017,1,3,22,Ramanathapuram,Tamil Nadu,3.13
2017-01-23,2017,1,4,23,Ramanathapuram,Tamil Nadu,1.14
2017-01-24,2017,1,4,24,Ramanathapuram,Tamil Nadu,1.66
2017-01-25,2017,1,4,25,Ramanathapuram,Tamil Nadu,4.65
2017-01-26,2017,1,4,26,Ramanathapuram,Tamil Nadu,1.34
2017-01-27,2017,1,4,27,Ramanathapuram,Tamil Nadu,0.82
2017-01-28,2017,1,4,28,Ramanathapuram,Tamil Nadu,2.6
2017-01-29,2017,1,4,29,Ramanathapuram,Tamil Nadu,0.29
2017-01-30,2017,1,5,30,Ramanathapuram,Tamil Nadu,4.9
2017-01-31,2017,1,5,31,Ramanathapuram,Tamil Nadu,4.94
2017-02-01,2017,2,5,32,Ramanathapuram,Tamil Nadu,1.73
2017-02-02,2017,2,5,33,Ramanathapuram,Tamil Nadu,0.34
2017-02-03,2017,2,5,34,Ramanathapuram,Tamil Nadu,1.2
2017-02-04,2017,2,5,35,Ramanathapuram,Tamil Nadu,1.1
2017-02-05,2017,2,5,36,Ramanathapuram,Tamil Nadu,0.71
2017-02-06,2017,2,6,37,Ramanathapuram,Tamil Nadu,0.38
2017-02-07,2017,2,6,38,Ramanathapuram,Tamil Nadu,0.61
2017-02-08,2017,2,6,39,Ramanathapuram,Tamil Nadu,1.62
2017-02-09,2017,2,6,40,Ramanathapuram,Tamil Nadu,2.31
2017-02-10,2017,2,6,41,Ramanathapuram,Tamil Nadu,7.78
2017-02-11,2017,2,6,42,Ramanathapuram,Tamil Nadu,0.49
2017-02-12,2017,2,6,43,Ramanathapuram,Tamil Nadu,0.46
2017-02-13,2017,2,7,44,Ramanathapuram,Tamil Nadu,0.25
2017-02-14,2017,2,7,45,Ramanathapuram,Tamil Nadu,5.59
2017-02-15,2017,2,7,46,Ramanathapuram,Tamil Nadu,0.96
2017-02-16,2017,2,7,47,Ramanathapuram,Tamil Nadu,5.15
2017-02-17,2017,2,7,48,Ramanathapuram,Tamil Nadu,4.4
2017-02-18,2017,2,7,49,Ramanathapuram,Tamil Nadu,0.09
2017-02-19,2017,2,7,50,Ramanathapuram,Tamil Nadu,0.66
2017-02-20,2017,2,8,51,Ramanathapuram,Tamil Nadu,0.72
2017-02-21,2017,2,8,52,Ramanathapuram,Tamil Nadu,0.65
2017-02-22,2017,2,8,53,Ramanathapuram,Tamil Nadu,1.11
2017-02-23,2017,2,8,54,Ramanathapuram,Tamil Nadu,1.38
2017-02-24,2017,2,8,55,Ramanathapuram,Tamil Nadu,2.84
2017-02-25,2017,2,8,56,Ramanathapuram,Tamil Nadu,0.62
2017-02-26,2017,2,8,57,Ramanathapuram,Tamil Nadu,0.71
2017-02-27,2017,2,9,58,Ramanathapuram,Tamil Nadu,1.83
2017-02-28,2017,2,9,59,Ramanathapuram,Tamil Nadu,0.4
2017-03-01,2017,3,9,60,Ramanathapuram,Tamil Nadu,1.28
2017-03-02,2017,3,9,61,Ramanathapuram,Tamil Nadu,0.58
2017-03-03,2017,3,9,62,Ramanathapuram,Tamil Nadu,0.44
2017-03-04,2017,3,9,63,Ramanathapuram,Tamil Nadu,3.18
2017-03-05,2017,3,9,64,Ramanathapuram,Tamil Nadu,2.46
2017-03-06,2017,3,10,65,Ramanathapuram,Tamil Nadu,0.57
2017-03-07,2017,3,10,66,Ramanathapuram,Tamil Nadu,1.07
2017-03-08,2017,3,10,67,Ramanathapuram,Tamil Nadu,0.34
2017-03-09,2017,3,10,68,Ramanathapuram,Tamil Nadu,0.11
2017-03-10,2017,3,10,69,Ramanathapuram,Tamil Nadu,1.76
2017-03-11,2017,3,10,70,Ramanathapuram,Tamil Nadu,0.9
2017-03-12,2017,3,10,71,Ramanathapuram,Tamil Nadu,0.46
2017-03-13,2017,3,11,72,Ramanathapuram,Tamil Nadu,0.24
2017-03-14,2017,3,11,73,Ramanathapuram,Tamil Nadu,2.28
2017-03-15,2017,3,11,74,Ramanathapuram,Tamil Nadu,0.63
2017-03-16,2017,3,11,75,Ramanathapuram,Tamil Nadu,4.76
2017-03-17,2017,3,11,76,Ramanathapuram,Tamil Nadu,0.43
2017-03-18,2017,3,11,77,Ramanathapuram,Tamil Nadu,0.56
2017-03-19,2017,3,11,78,Ramanathapuram,Tamil Nadu,3.82
2017-03-20,2017,3,12,79,Ramanathapuram,Tamil Nadu,1.7
2017-03-21,2017,3,12,80,Ramanathapuram,Tamil Nadu,0.23
2017-03-22,2017,3,12,81,Ramanathapuram,Tamil Nadu,1.59
2017-03-23,2017,3,12,82,Ramanathapuram,Tamil Nadu,0.74
2017-03-24,2017,3,12,83,Ramanathapuram,Tamil Nadu,2.67
2017-03-25,2017,3,12,84,Ramanathapuram,Tamil Nadu,0.16
2017-03-26,2017,3,12,85,Ramanathapuram,Tamil Nadu,5.0
2017-03-27,2017,3,13,86,Ramanathapuram,Tamil Nadu,1.3
2017-03-28,2017,3,13,87,Ramanathapuram,Tamil Nadu,2.65
2017-03-29,2017,3,13,88,Ramanathapuram,Tamil Nadu,2.44
2017-03-30,2017,3,13,89,Ramanathapuram,Tamil Nadu,0.39
2017-03-31,2017,3,13,90,Ramanathapuram,Tamil Nadu,4.24
2017-04-01,2017,4,13,91,Ramanathapuram,Tamil Nadu,0.26
2017-04-02,2017,4,13,92,Ramanathapuram,Tamil Nadu,0.21
2017-04-03,2017,4,14,93,Ramanathapuram,Tamil Nadu,0.74
2017-04-04,2017,4,14,94,Ramanathapuram,Tamil Nadu,4.17
2017-04-05,2017,4,14,95,Ramanathapuram,Tamil Nadu,0.38
2017-04-06,2017,4,14,96,Ramanathapuram,Tamil Nadu,3.34
2017-04-07,2017,4,14,97,Ramanathapuram,Tamil Nadu,0.57
2017-04-08,2017,4,14,98,Ramanathapuram,Tamil Nadu,1.8
2017-04-09,2017,4,14,99,Ramanathapuram,Tamil Nadu,0.75
2017-04-10,2017,4,15,100,Ramanathapuram,Tamil Nadu,0.23
2017-04-11,2017,4,15,101,Ramanathapuram,Tamil Nadu,2.12
2017-04-12,2017,4,15,102,Ramanathapuram,Tamil Nadu,0.07
2017-04-13,2017,4,15,103,Ramanathapuram,Tamil Nadu,1.15
2017-04-14,2017,4,15,104,Ramanathapuram,Tamil Nadu,1.78
2017-04-15,2017,4,15,105,Ramanathapuram,Tamil Nadu,1.78
2017-04-16,2017,4,15,106,Ramanathapuram,Tamil Nadu,1.07
2017-04-17,2017,4,16,107,Ramanathapuram,Tamil Nadu,0.29
2017-04-18,2017,4,16,108,Ramanathapuram,Tamil Nadu,0.76
2017-04-19,2017,4,16,109,Ramanathapuram,Tamil Nadu,0.99
2017-04-20,2017,4,16,110,Ramanathapuram,Tamil Nadu,2.2
2017-04-21,2017,4,16,111,Ramanathapuram,Tamil Nadu,0.17
2017-04-22,2017,4,16,112,Ramanathapuram,Tamil Nadu,0.63
2017-04-23,2017,4,16,113,Ramanathapuram,Tamil Nadu,0.41
2017-04-24,2017,4,17,114,Ramanathapuram,Tamil Nadu,0.56
2017-04-25,2017,4,17,115,Ramanathapuram,Tamil Nadu,0.2
2017-04-26,2017,4,17,116,Ramanathapuram,Tamil Nadu,0.25
2017-04-27,2017,4,17,117,Ramanathapuram,Tamil Nadu,1.47
2017-04-28,2017,4,17,118,Ramanathapuram,Tamil Nadu,0.65
2017-04-29,2017,4,17,119,Ramanathapuram,Tamil Nadu,0.72
2017-04-30,2017,4,17,120,Ramanathapuram,Tamil Nadu,2.28
2017-05-01,2017,5,18,121,Ramanathapuram,Tamil Nadu,0.27
2017-05-02,2017,5,18,122,Ramanathapuram,Tamil Nadu,0.4
2017-05-03,2017,5,18,123,Ramanathapuram,Tamil Nadu,0.37
2017-05-04,2017,5,18,124,Ramanathapuram,Tamil Nadu,1.08
2017-05-05,2017,5,18,125,Ramanathapuram,Tamil Nadu,0.83
2017-05-06,2017,5,18,126,Ramanathapuram,Tamil Nadu,0.64
2017-05-07,2017,5,18,127,Ramanathapuram,Tamil Nadu,1.1
2017-05-08,2017,5,19,128,Ramanathapuram,Tamil Nadu,0.66
2017-05-09,2017,5,19,129,Ramanathapuram,Tamil Nadu,1.69
2017-05-10,2017,5,19,130,Ramanathapuram,Tamil Nadu,0.53
2017-05-11,2017,5,19,131,Ramanathapuram,Tamil Nadu,2.21
2017-05-12,2017,5,19,132,Ramanathapuram,Tamil Nadu,0.13
2017-05-13,2017,5,19,133,Ramanathapuram,Tamil Nadu,0.1
2017-05-14,2017,5,19,134,Ramanathapuram,Tamil Nadu,1.07
2017-05-15,2017,5,20,135,Ramanathapuram,Tamil Nadu,0.49
2017-05-16,2017,5,20,136,Ramanathapuram,Tamil Nadu,0.61
2017-05-17,2017,5,20,137,Ramanathapuram,Tamil Nadu,1.19
2017-05-18,2017,5,20,138,Ramanathapuram,Tamil Nadu,0.24
2017-05-19,2017,5,20,139,Ramanathapuram,Tamil Nadu,0.04
2017-05-20,2017,5,20,140,Ramanathapuram,Tamil Nadu,0.58
2017-05-21,2017,5,20,141,Ramanathapuram,Tamil Nadu,2.25
2017-05-22,2017,5,21,142,Ramanathapuram,Tamil Nadu,0.6
2017-05-23,2017,5,21,143,Ramanathapuram,Tamil Nadu,0.85
2017-05-24,2017,5,21,144,Ramanathapuram,Tamil Nadu,0.23
2017-05-25,2017,5,21,145,Ramanathapuram,Tamil Nadu,0.62
2017-05-26,2017,5,21,146,Ramanathapuram,Tamil Nadu,0.66
2017-05-27,2017,5,21,147,Ramanathapuram,Tamil Nadu,0.27
2017-05-28,2017,5,21,148,Ramanathapuram,Tamil Nadu,0.18
2017-05-29,2017,5,22,149,Ramanathapuram,Tamil Nadu,0.43
2017-05-30,2017,5,22,150,Ramanathapuram,Tamil Nadu,0.04
2017-05-31,2017,5,22,151,Ramanathapuram,Tamil Nadu,0.18
2017-06-01,2017,6,22,152,Ramanathapuram,Tamil Nadu,10.51
2017-06-02,2017,6,22,153,Ramanathapuram,Tamil Nadu,8.38
2017-06-03,2017,6,22,154,Ramanathapuram,Tamil Nadu,3.0
2017-06-04,2017,6,22,155,Ramanathapuram,Tamil Nadu,6.41
2017-06-05,2017,6,23,156,Ramanathapuram,Tamil Nadu,14.15
2017-06-06,2017,6,23,157,Ramanathapuram,Tamil Nadu,14.62
2017-06-07,2017,6,23,158,Ramanathapuram,Tamil Nadu,8.5
2017-06-08,2017,6,23,159,Ramanathapuram,Tamil Nadu,1.06
2017-06-09,2017,6,23,160,Ramanathapuram,Tamil Nadu,1.42
2017-06-10,2017,6,23,161,Ramanathapuram,Tamil Nadu,2.76
2017-06-11,2017,6,23,162,Ramanathapuram,Tamil Nadu,8.89
2017-06-12,2017,6,24,163,Ramanathapuram,Tamil Nadu,2.39
2017-06-13,2017,6,24,164,Ramanathapuram,Tamil Nadu,5.0
2017-06-14,2017,6,24,165,Ramanathapuram,Tamil Nadu,13.97
2017-06-15,2017,6,24,166,Ramanathapuram,Tamil Nadu,17.79
2017-06-16,2017,6,24,167,Ramanathapuram,Tamil Nadu,14.59
2017-06-17,2017,6,24,168,Ramanathapuram,Tamil Nadu,0.99
2017-06-18,2017,6,24,169,Ramanathapuram,Tamil Nadu,19.33
2017-06-19,2017,6,25,170,Ramanathapuram,Tamil Nadu,9.22
2017-06-20,2017,6,25,171,Ramanathapuram,Tamil Nadu,7.72
2017-06-21,2017,6,25,172,Ramanathapuram,Tamil Nadu,2.28
2017-06-22,2017,6,25,173,Ramanathapuram,Tamil Nadu,21.07
2017-06-23,2017,6,25,174,Ramanathapuram,Tamil Nadu,0.14
2017-06-24,2017,6,25,175,Ramanathapuram,Tamil Nadu,0.69
2017-06-25,2017,6,25,176,Ramanathapuram,Tamil Nadu,1.33
2017-06-26,2017,6,26,177,Ramanathapuram,Tamil Nadu,9.48
2017-06-27,2017,6,26,178,Ramanathapuram,Tamil Nadu,7.8
2017-06-28,2017,6,26,179,Ramanathapuram,Tamil Nadu,23.16
2017-06-29,2017,6,26,180,Ramanathapuram,Tamil Nadu,3.43
2017-06-30,2017,6,26,181,Ramanathapuram,Tamil Nadu,3.42
2017-07-01,2017,7,26,182,Ramanathapuram,Tamil Nadu,8.86
2017-07-02,2017,7,26,183,Ramanathapuram,Tamil Nadu,1.53
2017-07-03,2017,7,27,184,Ramanathapuram,Tamil Nadu,4.99
2017-07-04,2017,7,27,185,Ramanathapuram,Tamil Nadu,0.12
2017-07-05,2017,7,27,186,Ramanathapuram,Tamil Nadu,7.17
2017-07-06,2017,7,27,187,Ramanathapuram,Tamil Nadu,12.26
2017-07-07,2017,7,27,188,Ramanathapuram,Tamil Nadu,1.82
2017-07-08,2017,7,27,189,Ramanathapuram,Tamil Nadu,2.94
2017-07-09,2017,7,27,190,Ramanathapuram,Tamil Nadu,1.13
2017-07-10,2017,7,28,191,Ramanathapuram,Tamil Nadu,7.65
2017-07-11,2017,7,28,192,Ramanathapuram,Tamil Nadu,6.64
2017-07-12,2017,7,28,193,Ramanathapuram,Tamil Nadu,14.01
2017-07-13,2017,7,28,194,Ramanathapuram,Tamil Nadu,28.14
2017-07-14,2017,7,28,195,Ramanathapuram,Tamil Nadu,32.91
2017-07-15,2017,7,28,196,Ramanathapuram,Tamil Nadu,0.91
2017-07-16,2017,7,28,197,Ramanathapuram,Tamil Nadu,6.44
2017-07-17,2017,7,29,198,Ramanathapuram,Tamil Nadu,12.47
2017-07-18,2017,7,29,199,Ramanathapuram,Tamil Nadu,8.61
2017-07-19,2017,7,29,200,Ramanathapuram,Tamil Nadu,18.18
2017-07-20,2017,7,29,201,Ramanathapuram,Tamil Nadu,4.66
2017-07-21,2017,7,29,202,Ramanathapuram,Tamil Nadu,4.46
2017-07-22,2017,7,29,203,Ramanathapuram,Tamil Nadu,0.21
2017-07-23,2017,7,29,204,Ramanathapuram,Tamil Nadu,0.13
2017-07-24,2017,7,30,205,Ramanathapuram,Tamil Nadu,9.44
2017-07-25,2017,7,30,206,Ramanathapuram,Tamil Nadu,5.1
2017-07-26,2017,7,30,207,Ramanathapuram,Tamil Nadu,8.64
2017-07-27,2017,7,30,208,Ramanathapuram,Tamil Nadu,2.18
2017-07-28,2017,7,30,209,Ramanathapuram,Tamil Nadu,15.91
2017-07-29,2017,7,30,210,Ramanathapuram,Tamil Nadu,18.65
2017-07-30,2017,7,30,211,Ramanathapuram,Tamil Nadu,8.68
2017-07-31,2017,7,31,212,Ramanathapuram,Tamil Nadu,2.6
2017-08-01,2017,8,31,213,Ramanathapuram,Tamil Nadu,1.95
2017-08-02,2017,8,31,214,Ramanathapuram,Tamil Nadu,7.86
2017-08-03,2017,8,31,215,Ramanathapuram,Tamil Nadu,22.61
2017-08-04,2017,8,31,216,Ramanathapuram,Tamil Nadu,6.9
2017-08-05,2017,8,31,217,Ramanathapuram,Tamil Nadu,14.63
2017-08-06,2017,8,31,218,Ramanathapuram,Tamil Nadu,6.67
2017-08-07,2017,8,32,219,Ramanathapuram,Tamil Nadu,8.98
2017-08-08,2017,8,32,220,Ramanathapuram,Tamil Nadu,6.71
2017-08-09,2017,8,32,221,Ramanathapuram,Tamil Nadu,6.85
2017-08-10,2017,8,32,222,Ramanathapuram,Tamil Nadu,10.75
2017-08-11,2017,8,32,223,Ramanathapuram,Tamil Nadu,4.04
2017-08-12,2017,8,32,224,Ramanathapuram,Tamil Nadu,18.75
2017-08-13,2017,8,32,225,Ramanathapuram,Tamil Nadu,15.93
2017-08-14,2017,8,33,226,Ramanathapuram,Tamil Nadu,10.34
2017-08-15,2017,8,33,227,Ramanathapuram,Tamil Nadu,10.88
2017-08-16,2017,8,33,228,Ramanathapuram,Tamil Nadu,4.27
2017-08-17,2017,8,33,229,Ramanathapuram,Tamil Nadu,14.3
2017-08-18,2017,8,33,230,Ramanathapuram,Tamil Nadu,21.58
2017-08-19,2017,8,33,231,Ramanathapuram,Tamil Nadu,12.68
2017-08-20,2017,8,33,232,Ramanathapuram,Tamil Nadu,1.14
2017-08-21,2017,8,34,233,Ramanathapuram,Tamil Nadu,12.36
2017-08-22,2017,8,34,234,Ramanathapuram,Tamil Nadu,5.0
2017-08-23,2017,8,34,235,Ramanathapuram,Tamil Nadu,7.51
2017-08-24,2017,8,34,236,Ramanathapuram,Tamil Nadu,37.83
2017-08-25,2017,8,34,237,Ramanathapuram,Tamil Nadu,3.56
2017-08-26,2017,8,34,238,Ramanathapuram,Tamil Nadu,3.43
2017-08-27,2017,8,34,239,Ramanathapuram,Tamil Nadu,2.44
2017-08-28,2017,8,35,240,Ramanathapuram,Tamil Nadu,1.09
2017-08-29,2017,8,35,241,Ramanathapuram,Tamil Nadu,1.47
2017-08-30,2017,8,35,242,Ramanathapuram,Tamil Nadu,5.78
2017-08-31,2017,8,35,243,Ramanathapuram,Tamil Nadu,19.25
2017-09-01,2017,9,35,244,Ramanathapuram,Tamil Nadu,13.28
2017-09-02,2017,9,35,245,Ramanathapuram,Tamil Nadu,1.61
2017-09-03,2017,9,35,246,Ramanathapuram,Tamil Nadu,6.6
2017-09-04,2017,9,36,247,Ramanathapuram,Tamil Nadu,15.01
2017-09-05,2017,9,36,248,Ramanathapuram,Tamil Nadu,6.2
2017-09-06,2017,9,36,249,Ramanathapuram,Tamil Nadu,19.39
2017-09-07,2017,9,36,250,Ramanathapuram,Tamil Nadu,19.08
2017-09-08,2017,9,36,251,Ramanathapuram,Tamil Nadu,3.42
2017-09-09,2017,9,36,252,Ramanathapuram,Tamil Nadu,16.57
2017-09-10,2017,9,36,253,Ramanathapuram,Tamil Nadu,7.04
2017-09-11,2017,9,37,254,Ramanathapuram,Tamil Nadu,5.23
2017-09-12,2017,9,37,255,Ramanathapuram,Tamil Nadu,11.91
2017-09-13,2017,9,37,256,Ramanathapuram,Tamil Nadu,12.47
2017-09-14,2017,9,37,257,Ramanathapuram,Tamil Nadu,9.0
2017-09-15,2017,9,37,258,Ramanathapuram,Tamil Nadu,13.32
2017-09-16,2017,9,37,259,Ramanathapuram,Tamil Nadu,24.2
2017-09-17,2017,9,37,260,Ramanathapuram,Tamil Nadu,16.51
2017-09-18,2017,9,38,261,Ramanathapuram,Tamil Nadu,0.62
2017-09-19,2017,9,38,262,Ramanathapuram,Tamil Nadu,15.18
2017-09-20,2017,9,38,263,Ramanathapuram,Tamil Nadu,12.17
2017-09-21,2017,9,38,264,Ramanathapuram,Tamil Nadu,20.91
2017-09-22,2017,9,38,265,Ramanathapuram,Tamil Nadu,10.76
2017-09-23,2017,9,38,266,Ramanathapuram,Tamil Nadu,16.82
2017-09-24,2017,9,38,267,Ramanathapuram,Tamil Nadu,0.08
2017-09-25,2017,9,39,268,Ramanathapuram,Tamil Nadu,30.46
2017-09-26,2017,9,39,269,Ramanathapuram,Tamil Nadu,1.69
2017-09-27,2017,9,39,270,Ramanathapuram,Tamil Nadu,15.97
2017-09-28,2017,9,39,271,Ramanathapuram,Tamil Nadu,21.23
2017-09-29,2017,9,39,272,Ramanathapuram,Tamil Nadu,0.02
2017-09-30,2017,9,39,273,Ramanathapuram,Tamil Nadu,19.6
2017-10-01,2017,10,39,274,Ramanathapuram,Tamil Nadu,21.21
2017-10-02,2017,10,40,275,Ramanathapuram,Tamil Nadu,30.68
2017-10-03,2017,10,40,276,Ramanathapuram,Tamil Nadu,2.34
2017-10-04,2017,10,40,277,Ramanathapuram,Tamil Nadu,18.03
2017-10-05,2017,10,40,278,Ramanathapuram,Tamil Nadu,8.02
2017-10-06,2017,10,40,279,Ramanathapuram,Tamil Nadu,3.58
2017-10-07,2017,10,40,280,Ramanathapuram,Tamil Nadu,16.94
2017-10-08,2017,10,40,281,Ramanathapuram,Tamil Nadu,7.69
2017-10-09,2017,10,41,282,Ramanathapuram,Tamil Nadu,27.62
2017-10-10,2017,10,41,283,Ramanathapuram,Tamil Nadu,14.88
2017-10-11,2017,10,41,284,Ramanathapuram,Tamil Nadu,1.8
2017-10-12,2017,10,41,285,Ramanathapuram,Tamil Nadu,3.46
2017-10-13,2017,10,41,286,Ramanathapuram,Tamil Nadu,3.69
2017-10-14,2017,10,41,287,Ramanathapuram,Tamil Nadu,5.06
2017-10-15,2017,10,41,288,Ramanathapuram,Tamil Nadu,13.18
2017-10-16,2017,10,42,289,Ramanathapuram,Tamil Nadu,26.97
2017-10-17,2017,10,42,290,Ramanathapuram,Tamil Nadu,10.81
2017-10-18,2017,10,42,291,Ramanathapuram,Tamil Nadu,16.72
2017-10-19,2017,10,42,292,Ramanathapuram,Tamil Nadu,4.57
2017-10-20,2017,10,42,293,Ramanathapuram,Tamil Nadu,8.87
2017-10-21,2017,10,42,294,Ramanathapuram,Tamil Nadu,8.42
2017-10-22,2017,10,42,295,Ramanathapuram,Tamil Nadu,14.49
2017-10-23,2017,10,43,296,Ramanathapuram,Tamil Nadu,8.76
2017-10-24,2017,10,43,297,Ramanathapuram,Tamil Nadu,4.88
2017-10-25,2017,10,43,298,Ramanathapuram,Tamil Nadu,3.36
2017-10-26,2017,10,43,299,Ramanathapuram,Tamil Nadu,3.53
2017-10-27,2017,10,43,300,Ramanathapuram,Tamil Nadu,47.49
2017-10-28,2017,10,43,301,Ramanathapuram,Tamil Nadu,5.31
2017-10-29,2017,10,43,302,Ramanathapuram,Tamil Nadu,19.72
2017-10-30,2017,10,44,303,Ramanathapuram,Tamil Nadu,0.89
2017-10-31,2017,10,44,304,Ramanathapuram,Tamil Nadu,1.13
2017-11-01,2017,11,44,305,Ramanathapuram,Tamil Nadu,13.91
2017-11-02,2017,11,44,306,Ramanathapuram,Tamil Nadu,7.33
2017-11-03,2017,11,44,307,Ramanathapuram,Tamil Nadu,25.49
2017-11-04,2017,11,44,308,Ramanathapuram,Tamil Nadu,23.79
2017-11-05,2017,11,44,309,Ramanathapuram,Tamil Nadu,16.91
2017-11-06,2017,11,45,310,Ramanathapuram,Tamil Nadu,20.27
2017-11-07,2017,11,45,311,Ramanathapuram,Tamil Nadu,24.53
2017-11-08,2017,11,45,312,Ramanathapuram,Tamil Nadu,18.37
2017-11-09,2017,11,45,313,Ramanathapuram,Tamil Nadu,8.98
2017-11-10,2017,11,45,314,Ramanathapuram,Tamil Nadu,3.69
2017-11-11,2017,11,45,315,Ramanathapuram,Tamil Nadu,18.58
2017-11-12,2017,11,45,316,Ramanathapuram,Tamil Nadu,4.59
2017-11-13,2017,11,46,317,Ramanathapuram,Tamil Nadu,3.37
2017-11-14,2017,11,46,318,Ramanathapuram,Tamil Nadu,2.26
2017-11-15,2017,11,46,319,Ramanathapuram,Tamil Nadu,11.84
2017-11-16,2017,11,46,320,Ramanathapuram,Tamil Nadu,3.33
2017-11-17,2017,11,46,321,Ramanathapuram,Tamil Nadu,5.64
